"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002EA","B25085_002M","B25085_002MA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004M","B25085_004MA","B25085_004EA","B25085_005E","B25085_005M","B25085_005MA","B25085_005EA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007EA","B25085_007M","B25085_007MA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009M","B25085_009MA","B25085_009EA","B25085_010E","B25085_010M","B25085_010MA","B25085_010EA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013EA","B25085_013M","B25085_013MA","B25085_014E","B25085_014M","B25085_014MA","B25085_014EA","B25085_015E","B25085_015M","B25085_015MA","B25085_015EA","B25085_016E","B25085_016M","B25085_016MA","B25085_016EA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018EA","B25085_018M","B25085_018MA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021EA","B25085_021M","B25085_021MA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024EA","B25085_024M","B25085_024MA","B25085_025E","B25085_025EA","B25085_025M","B25085_025MA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027M","B25085_027MA","B25085_027EA",
"0500000US31001","Adams County, Nebraska","153","null","94","null","16","null","21","null","0","20","null","null","0","20","null","null","9","14","null","null","13","null","20","null","9","null","13","null","0","20","null","null","52","73","null","null","0","20","null","null","0","null","20","null","18","null","29","null","0","null","20","null","0","20","null","null","0","20","null","null","11","17","null","null","0","null","20","null","25","null","36","null","0","20","null","null","0","20","null","null","0","null","20","null","0","null","20","null","0","null","20","null","0","null","20","null","0","null","20","null","0","20","null","null","0","20","null","null",
"0500000US31003","Antelope County, Nebraska","45","null","29","null","0","null","13","null","0","13","null","null","0","13","null","null","5","8","null","null","0","null","13","null","4","null","7","null","0","13","null","null","13","18","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","9","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","7","11","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","7","9","null","null",
"0500000US31005","Arthur County, Nebraska","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null",
"0500000US31007","Banner County, Nebraska","3","null","5","null","0","null","9","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","3","5","null","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null",
"0500000US31009","Blaine County, Nebraska","5","null","5","null","2","null","3","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","9","null","null","3","4","null","null",
"0500000US31011","Boone County, Nebraska","28","null","25","null","0","null","13","null","0","13","null","null","12","17","null","null","0","13","null","null","0","null","13","null","9","null","10","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","7","11","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US31013","Box Butte County, Nebraska","49","null","54","null","0","null","15","null","0","15","null","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","12","null","19","null","0","15","null","null","0","15","null","null","37","50","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null",
"0500000US31015","Boyd County, Nebraska","33","null","14","null","10","null","9","null","0","9","null","null","5","7","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","9","null","null","4","6","null","null","0","9","null","null","0","null","9","null","3","null","4","null","0","null","9","null","4","6","null","null","2","3","null","null","2","3","null","null","0","null","9","null","0","null","9","null","0","9","null","null","3","5","null","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null",
"0500000US31017","Brown County, Nebraska","20","null","24","null","0","null","9","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","9","null","null","4","7","null","null","0","9","null","null","0","null","9","null","0","null","9","null","16","null","23","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null",
"0500000US31019","Buffalo County, Nebraska","221","null","99","null","18","null","22","null","0","20","null","null","0","20","null","null","0","20","null","null","18","null","22","null","0","null","20","null","0","20","null","null","0","20","null","null","7","9","null","null","0","null","20","null","9","null","11","null","0","null","20","null","10","16","null","null","0","20","null","null","26","42","null","null","38","null","32","null","30","null","26","null","0","20","null","null","9","14","null","null","56","null","85","null","0","null","20","null","0","null","20","null","0","null","20","null","0","null","20","null","0","20","null","null","0","20","null","null",
"0500000US31021","Burt County, Nebraska","109","null","41","null","12","null","12","null","0","13","null","null","30","24","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","2","null","4","null","8","null","13","null","12","null","18","null","0","13","null","null","2","4","null","null","14","17","null","null","15","null","17","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","14","20","null","null",
"0500000US31023","Butler County, Nebraska","36","null","27","null","5","null","8","null","0","13","null","null","0","13","null","null","4","7","null","null","5","null","8","null","0","null","13","null","0","13","null","null","0","13","null","null","14","21","null","null","0","null","13","null","0","null","13","null","4","null","6","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","4","null","7","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US31025","Cass County, Nebraska","151","null","75","null","0","null","17","null","1","3","null","null","0","17","null","null","0","17","null","null","0","null","17","null","7","null","10","null","0","17","null","null","2","5","null","null","2","3","null","null","5","null","9","null","25","null","33","null","23","null","21","null","4","7","null","null","21","18","null","null","30","39","null","null","23","null","36","null","8","null","13","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null",
