"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002EA","B25085_002M","B25085_002MA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004M","B25085_004MA","B25085_004EA","B25085_005E","B25085_005M","B25085_005MA","B25085_005EA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007EA","B25085_007M","B25085_007MA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009M","B25085_009MA","B25085_009EA","B25085_010E","B25085_010M","B25085_010MA","B25085_010EA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013M","B25085_013MA","B25085_013EA","B25085_014E","B25085_014M","B25085_014MA","B25085_014EA","B25085_015E","B25085_015M","B25085_015MA","B25085_015EA","B25085_016E","B25085_016M","B25085_016MA","B25085_016EA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018M","B25085_018MA","B25085_018EA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021EA","B25085_021M","B25085_021MA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024EA","B25085_024M","B25085_024MA","B25085_025E","B25085_025EA","B25085_025M","B25085_025MA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027M","B25085_027MA","B25085_027EA",
"0500000US48371","Pecos County, Texas","149","null","83","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","4","null","6","null","29","44","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","2","3","null","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","31","47","null","null","30","37","null","null","11","12","null","null","28","null","36","null","0","null","21","null","14","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48373","Polk County, Texas","470","null","148","null","27","null","42","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","19","null","24","null","12","18","null","null","23","36","null","null","15","24","null","null","72","null","55","null","18","null","29","null","0","28","null","null","34","52","null","null","58","51","null","null","66","58","null","null","16","null","18","null","4","7","null","null","7","12","null","null","30","33","null","null","10","null","16","null","0","null","28","null","59","null","66","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US48375","Potter County, Texas","466","null","170","null","0","null","31","null","0","31","null","null","0","31","null","null","0","31","null","null","0","null","31","null","29","null","45","null","0","31","null","null","34","38","null","null","0","31","null","null","66","null","64","null","77","null","78","null","7","21","null","null","65","76","null","null","25","39","null","null","77","68","null","null","9","null","15","null","16","26","null","null","48","47","null","null","0","31","null","null","0","null","31","null","0","null","31","null","13","null","20","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US48377","Presidio County, Texas","132","null","68","null","0","null","19","null","7","11","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","8","13","null","null","0","null","19","null","0","null","19","null","14","22","null","null","0","19","null","null","0","19","null","null","0","19","null","null","18","null","29","null","0","19","null","null","0","19","null","null","85","68","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null",
"0500000US48379","Rains County, Texas","47","null","43","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","5","7","null","null","0","21","null","null","0","null","21","null","0","null","21","null","35","41","null","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","7","null","11","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48381","Randall County, Texas","838","null","264","null","0","null","31","null","0","31","null","null","0","31","null","null","0","31","null","null","20","null","32","null","0","null","31","null","0","31","null","null","23","37","null","null","0","31","null","null","0","null","31","null","0","null","31","null","55","66","null","null","46","63","null","null","152","113","null","null","145","108","null","null","229","null","145","null","37","44","null","null","49","62","null","null","25","40","null","null","0","null","31","null","23","null","36","null","34","null","49","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US48383","Reagan County, Texas","13","null","19","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","13","null","19","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48385","Real County, Texas","74","null","40","null","7","null","10","null","11","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","14","22","null","null","0","13","null","null","0","null","13","null","7","null","13","null","0","13","null","null","8","11","null","null","0","13","null","null","0","13","null","null","0","null","13","null","2","3","null","null","0","13","null","null","0","13","null","null","10","null","11","null","0","null","13","null","15","null","24","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48387","Red River County, Texas","107","null","83","null","0","null","21","null","36","56","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","25","22","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","6","9","null","null","40","61","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48389","Reeves County, Texas","51","null","51","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","22","33","null","null","0","21","null","null","0","21","null","null","4","null","6","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","21","null","null","25","39","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48391","Refugio County, Texas","12","null","14","null","6","null","11","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","19","null","null","5","8","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","1","null","2","null","0","19","null","null","0","19","null","null",
"0500000US48393","Roberts County, Texas","9","null","11","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","9","null","11","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
