"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002M","B25085_002MA","B25085_002EA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004EA","B25085_004M","B25085_004MA","B25085_005E","B25085_005EA","B25085_005M","B25085_005MA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007M","B25085_007MA","B25085_007EA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009EA","B25085_009M","B25085_009MA","B25085_010E","B25085_010EA","B25085_010M","B25085_010MA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013M","B25085_013MA","B25085_013EA","B25085_014E","B25085_014EA","B25085_014M","B25085_014MA","B25085_015E","B25085_015EA","B25085_015M","B25085_015MA","B25085_016E","B25085_016EA","B25085_016M","B25085_016MA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018EA","B25085_018M","B25085_018MA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021M","B25085_021MA","B25085_021EA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024M","B25085_024MA","B25085_024EA","B25085_025E","B25085_025M","B25085_025MA","B25085_025EA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027EA","B25085_027M","B25085_027MA",
"0500000US37103","Jones County, North Carolina","28","null","18","null","0","17","null","null","0","17","null","null","0","null","17","null","2","null","3","null","4","null","6","null","0","17","null","null","0","17","null","null","5","null","10","null","0","null","17","null","0","null","17","null","0","null","17","null","3","5","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","11","null","17","null","0","17","null","null","3","5","null","null","0","17","null","null","0","null","17","null",
"0500000US37105","Lee County, North Carolina","413","null","177","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","null","29","null","55","null","87","null","46","40","null","null","0","null","29","null","80","null","89","null","29","null","47","null","132","null","95","null","61","null","56","null","10","15","null","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37107","Lenoir County, North Carolina","393","null","176","null","51","64","null","null","12","19","null","null","0","null","29","null","0","null","29","null","40","null","41","null","0","29","null","null","18","29","null","null","36","null","56","null","45","null","73","null","39","null","63","null","16","null","26","null","30","48","null","null","76","null","84","null","18","null","21","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","12","15","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37109","Lincoln County, North Carolina","311","null","144","null","44","70","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","22","37","null","null","0","null","29","null","0","null","29","null","0","null","29","null","38","null","60","null","0","29","null","null","54","null","60","null","42","null","47","null","9","null","15","null","0","null","29","null","0","null","29","null","6","11","null","null","31","36","null","null","0","29","null","null","11","null","16","null","28","null","45","null","0","29","null","null","26","41","null","null","0","29","null","null","0","null","29","null",
"0500000US37111","McDowell County, North Carolina","354","null","169","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","18","null","29","null","0","26","null","null","9","15","null","null","32","null","50","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","22","null","33","null","47","null","75","null","6","null","9","null","75","null","48","null","65","null","65","null","0","26","null","null","80","96","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null","0","26","null","null","0","null","26","null",
"0500000US37113","Macon County, North Carolina","547","null","178","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","123","null","114","null","0","null","26","null","41","null","66","null","49","null","56","null","0","null","26","null","80","51","null","null","43","51","null","null","103","87","null","null","28","null","29","null","8","null","12","null","19","24","null","null","17","26","null","null","20","20","null","null","16","null","25","null",
"0500000US37115","Madison County, North Carolina","403","null","147","null","0","23","null","null","0","23","null","null","0","null","23","null","0","null","23","null","0","null","23","null","0","23","null","null","7","11","null","null","0","null","23","null","44","null","67","null","0","null","23","null","0","null","23","null","0","23","null","null","5","null","8","null","42","null","44","null","44","null","53","null","0","null","23","null","20","null","23","null","0","23","null","null","168","129","null","null","50","42","null","null","11","null","18","null","4","null","6","null","0","23","null","null","0","23","null","null","0","23","null","null","8","null","12","null",
"0500000US37117","Martin County, North Carolina","129","null","84","null","10","11","null","null","0","23","null","null","0","null","23","null","0","null","23","null","0","null","23","null","0","23","null","null","0","23","null","null","15","null","20","null","0","null","23","null","26","null","40","null","0","null","23","null","7","9","null","null","8","null","13","null","23","null","37","null","0","null","23","null","0","null","23","null","0","null","23","null","0","23","null","null","0","23","null","null","0","23","null","null","0","null","23","null","0","null","23","null","0","23","null","null","40","58","null","null","0","23","null","null","0","null","23","null",
"0500000US37119","Mecklenburg County, North Carolina","4910","null","536","null","0","29","null","null","34","55","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","33","null","38","null","113","null","124","null","0","null","29","null","89","null","69","null","216","122","null","null","247","null","132","null","171","null","126","null","367","null","180","null","433","null","189","null","377","null","157","null","507","134","null","null","582","192","null","null","517","189","null","null","479","null","215","null","425","null","147","null","169","100","null","null","54","40","null","null","52","68","null","null","45","null","48","null",
"0500000US37121","Mitchell County, North Carolina","187","null","117","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","13","null","16","null","0","null","19","null","0","null","19","null","44","null","51","null","0","19","null","null","64","82","null","null","6","12","null","null","0","null","19","null","60","null","69","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null",
"0500000US37123","Montgomery County, North Carolina","440","null","172","null","0","23","null","null","32","51","null","null","0","null","23","null","0","null","23","null","0","null","23","null","0","23","null","null","0","23","null","null","17","null","19","null","0","null","23","null","0","null","23","null","13","null","23","null","16","25","null","null","0","null","23","null","4","null","7","null","0","null","23","null","0","null","23","null","33","null","53","null","35","45","null","null","32","50","null","null","73","72","null","null","0","null","23","null","42","null","53","null","48","57","null","null","95","89","null","null","0","23","null","null","0","null","23","null",
