"GEO_ID","NAME","B05001_001E","B05001_001M","B05001_001MA","B05001_001EA","B05001_002E","B05001_002M","B05001_002MA","B05001_002EA","B05001_003E","B05001_003M","B05001_003MA","B05001_003EA","B05001_004E","B05001_004EA","B05001_004M","B05001_004MA","B05001_005E","B05001_005EA","B05001_005M","B05001_005MA","B05001_006E","B05001_006M","B05001_006MA","B05001_006EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!U.S. citizen, born in the United States","Margin of Error!!Total!!U.S. citizen, born in the United States","Annotation of Margin of Error!!Total!!U.S. citizen, born in the United States","Annotation of Estimate!!Total!!U.S. citizen, born in the United States","Estimate!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Margin of Error!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Estimate!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate!!Total!!U.S. citizen, born abroad of American parent(s)","Annotation of Estimate!!Total!!U.S. citizen, born abroad of American parent(s)","Margin of Error!!Total!!U.S. citizen, born abroad of American parent(s)","Annotation of Margin of Error!!Total!!U.S. citizen, born abroad of American parent(s)","Estimate!!Total!!U.S. citizen by naturalization","Annotation of Estimate!!Total!!U.S. citizen by naturalization","Margin of Error!!Total!!U.S. citizen by naturalization","Annotation of Margin of Error!!Total!!U.S. citizen by naturalization","Estimate!!Total!!Not a U.S. citizen","Margin of Error!!Total!!Not a U.S. citizen","Annotation of Margin of Error!!Total!!Not a U.S. citizen","Annotation of Estimate!!Total!!Not a U.S. citizen",
"0500000US46087","McCook County, South Dakota","5515","*****","*****","null","5368","67","null","null","0","13","null","null","27","null","23","null","50","null","59","null","70","29","null","null",
"0500000US46089","McPherson County, South Dakota","2366","163","null","null","2338","165","null","null","0","9","null","null","11","null","13","null","17","null","14","null","0","9","null","null",
"0500000US46091","Marshall County, South Dakota","4759","*****","*****","null","4431","100","null","null","1","2","null","null","24","null","19","null","48","null","83","null","255","51","null","null",
"0500000US46093","Meade County, South Dakota","27066","*****","*****","null","26216","195","null","null","63","61","null","null","223","null","87","null","351","null","163","null","213","90","null","null",
"0500000US46095","Mellette County, South Dakota","2062","*****","*****","null","2048","13","null","null","0","9","null","null","0","null","9","null","7","null","7","null","7","12","null","null",
"0500000US46097","Miner County, South Dakota","2255","*****","*****","null","2205","29","null","null","0","9","null","null","0","null","9","null","22","null","14","null","28","27","null","null",
"0500000US46099","Minnehaha County, South Dakota","183660","*****","*****","null","170612","831","null","null","178","118","null","null","904","null","181","null","4484","null","581","null","7482","847","null","null",
"0500000US46101","Moody County, South Dakota","6496","*****","*****","null","6235","91","null","null","0","13","null","null","39","null","31","null","64","null","49","null","158","79","null","null",
"0500000US46102","Oglala Lakota County, South Dakota","14291","*****","*****","null","14230","48","null","null","0","15","null","null","25","null","28","null","22","null","26","null","14","21","null","null",
"0500000US46103","Pennington County, South Dakota","108126","*****","*****","null","103846","453","null","null","107","69","null","null","1523","null","348","null","1265","null","240","null","1385","274","null","null",
"0500000US46105","Perkins County, South Dakota","2964","114","null","null","2911","119","null","null","0","9","null","null","26","null","19","null","18","null","16","null","9","9","null","null",
"0500000US46107","Potter County, South Dakota","2318","86","null","null","2253","92","null","null","0","9","null","null","3","null","5","null","37","null","33","null","25","20","null","null",
"0500000US46109","Roberts County, South Dakota","10250","*****","*****","null","10151","44","null","null","10","10","null","null","24","null","23","null","23","null","17","null","42","36","null","null",
"0500000US46111","Sanborn County, South Dakota","2366","*****","*****","null","2332","21","null","null","0","9","null","null","6","null","8","null","14","null","12","null","14","11","null","null",
"0500000US46115","Spink County, South Dakota","6478","*****","*****","null","6432","24","null","null","0","13","null","null","9","null","11","null","30","null","22","null","7","8","null","null",
"0500000US46117","Stanley County, South Dakota","2994","*****","*****","null","2978","25","null","null","0","9","null","null","0","null","9","null","16","null","25","null","0","9","null","null",
"0500000US46119","Sully County, South Dakota","1390","86","null","null","1382","88","null","null","0","9","null","null","8","null","9","null","0","null","9","null","0","9","null","null",
"0500000US46121","Todd County, South Dakota","10016","*****","*****","null","9835","151","null","null","0","15","null","null","25","null","19","null","32","null","26","null","124","144","null","null",
"0500000US46123","Tripp County, South Dakota","5480","*****","*****","null","5418","49","null","null","0","13","null","null","0","null","13","null","35","null","38","null","27","34","null","null",
"0500000US46125","Turner County, South Dakota","8242","*****","*****","null","8179","30","null","null","0","13","null","null","15","null","12","null","14","null","19","null","34","22","null","null",
"0500000US46127","Union County, South Dakota","14929","*****","*****","null","14546","146","null","null","0","15","null","null","64","null","37","null","128","null","66","null","191","123","null","null",
"0500000US46129","Walworth County, South Dakota","5502","*****","*****","null","5260","142","null","null","0","13","null","null","44","null","48","null","33","null","32","null","165","146","null","null",
"0500000US46135","Yankton County, South Dakota","22660","*****","*****","null","22053","148","null","null","14","18","null","null","100","null","55","null","269","null","120","null","224","146","null","null",
"0500000US46137","Ziebach County, South Dakota","2837","*****","*****","null","2796","29","null","null","0","9","null","null","3","null","4","null","22","null","14","null","16","17","null","null",
"0500000US47001","Anderson County, Tennessee","75538","*****","*****","null","72739","347","null","null","25","30","null","null","364","null","124","null","934","null","158","null","1476","261","null","null",
"0500000US47003","Bedford County, Tennessee","46854","*****","*****","null","43671","477","null","null","48","51","null","null","231","null","116","null","582","null","208","null","2322","485","null","null",
"0500000US47005","Benton County, Tennessee","16154","*****","*****","null","15860","105","null","null","0","19","null","null","59","null","38","null","58","null","31","null","177","93","null","null",
"0500000US47007","Bledsoe County, Tennessee","14413","*****","*****","null","14047","192","null","null","0","19","null","null","0","null","19","null","33","null","32","null","333","187","null","null",
"0500000US47009","Blount County, Tennessee","127135","*****","*****","null","122417","536","null","null","76","52","null","null","765","null","176","null","1270","null","267","null","2607","411","null","null",
"0500000US47011","Bradley County, Tennessee","103666","*****","*****","null","97090","687","null","null","272","142","null","null","768","null","253","null","1756","null","404","null","3780","610","null","null",
"0500000US47013","Campbell County, Tennessee","39824","*****","*****","null","39398","154","null","null","16","19","null","null","103","null","55","null","176","null","106","null","131","80","null","null",
"0500000US47015","Cannon County, Tennessee","13839","*****","*****","null","13442","129","null","null","16","26","null","null","107","null","61","null","84","null","63","null","190","93","null","null",
"0500000US47017","Carroll County, Tennessee","28137","*****","*****","null","27605","150","null","null","30","28","null","null","170","null","83","null","117","null","38","null","215","111","null","null",
"0500000US47019","Carter County, Tennessee","56500","*****","*****","null","55679","179","null","null","37","28","null","null","174","null","86","null","295","null","88","null","315","163","null","null",
"0500000US47021","Cheatham County, Tennessee","39713","*****","*****","null","38857","186","null","null","0","26","null","null","204","null","72","null","380","null","147","null","272","138","null","null",
"0500000US47023","Chester County, Tennessee","17097","*****","*****","null","16587","161","null","null","0","19","null","null","75","null","75","null","117","null","94","null","318","124","null","null",
"0500000US47025","Claiborne County, Tennessee","31566","*****","*****","null","31089","95","null","null","0","26","null","null","120","null","66","null","114","null","56","null","243","68","null","null",
"0500000US47027","Clay County, Tennessee","7684","*****","*****","null","7557","111","null","null","0","17","null","null","3","null","9","null","51","null","47","null","73","104","null","null",
"0500000US47029","Cocke County, Tennessee","35262","*****","*****","null","34826","193","null","null","42","49","null","null","182","null","115","null","112","null","86","null","100","69","null","null",
"0500000US47031","Coffee County, Tennessee","54074","*****","*****","null","52330","246","null","null","58","45","null","null","267","null","126","null","402","null","108","null","1017","217","null","null",
"0500000US47033","Crockett County, Tennessee","14554","*****","*****","null","13929","96","null","null","3","4","null","null","60","null","38","null","125","null","63","null","437","84","null","null",
"0500000US47035","Cumberland County, Tennessee","58178","*****","*****","null","56448","257","null","null","13","18","null","null","183","null","73","null","747","null","193","null","787","213","null","null",
"0500000US47037","Davidson County, Tennessee","678322","*****","*****","null","585580","2327","null","null","1599","348","null","null","6471","null","725","null","28245","null","1398","null","56427","1894","null","null",
"0500000US47039","Decatur County, Tennessee","11681","*****","*****","null","11458","112","null","null","0","19","null","null","26","null","22","null","46","null","45","null","151","103","null","null",
"0500000US47041","DeKalb County, Tennessee","19380","*****","*****","null","18286","215","null","null","0","19","null","null","33","null","25","null","170","null","105","null","891","180","null","null",
"0500000US47043","Dickson County, Tennessee","51341","*****","*****","null","50064","215","null","null","2","6","null","null","319","null","112","null","367","null","123","null","589","158","null","null",
"0500000US47045","Dyer County, Tennessee","37751","*****","*****","null","36747","175","null","null","30","28","null","null","128","null","87","null","380","null","132","null","466","159","null","null",
"0500000US47047","Fayette County, Tennessee","39336","*****","*****","null","38288","224","null","null","11","19","null","null","305","null","138","null","388","null","93","null","344","153","null","null",
"0500000US47049","Fentress County, Tennessee","17940","*****","*****","null","17599","140","null","null","0","19","null","null","134","null","98","null","140","null","89","null","67","61","null","null",
"0500000US47051","Franklin County, Tennessee","41397","*****","*****","null","39894","267","null","null","74","77","null","null","260","null","112","null","534","null","175","null","635","221","null","null",
"0500000US47053","Gibson County, Tennessee","49222","*****","*****","null","48449","214","null","null","16","21","null","null","263","null","173","null","223","null","83","null","271","98","null","null",
"0500000US47055","Giles County, Tennessee","29024","*****","*****","null","28253","191","null","null","62","55","null","null","151","null","82","null","134","null","63","null","424","156","null","null",
"0500000US47057","Grainger County, Tennessee","22942","*****","*****","null","22354","92","null","null","4","7","null","null","61","null","42","null","159","null","80","null","364","71","null","null",
"0500000US47059","Greene County, Tennessee","68520","*****","*****","null","67283","239","null","null","50","58","null","null","221","null","93","null","245","null","80","null","721","208","null","null",
"0500000US47061","Grundy County, Tennessee","13359","*****","*****","null","13229","70","null","null","0","19","null","null","48","null","46","null","18","null","20","null","64","54","null","null",
"0500000US47063","Hamblen County, Tennessee","63465","*****","*****","null","58997","329","null","null","219","181","null","null","289","null","128","null","728","null","229","null","3232","336","null","null",
"0500000US47065","Hamilton County, Tennessee","354589","*****","*****","null","333343","1152","null","null","515","164","null","null","2996","null","457","null","7247","null","857","null","10488","1068","null","null",
"0500000US47067","Hancock County, Tennessee","6605","*****","*****","null","6496","65","null","null","0","17","null","null","24","null","29","null","19","null","24","null","66","68","null","null",
"0500000US47069","Hardeman County, Tennessee","25784","*****","*****","null","25221","130","null","null","1","3","null","null","190","null","73","null","186","null","89","null","186","69","null","null",
"0500000US47071","Hardin County, Tennessee","25813","*****","*****","null","25306","121","null","null","0","23","null","null","51","null","47","null","205","null","129","null","251","95","null","null",
"0500000US47073","Hawkins County, Tennessee","56402","*****","*****","null","55599","117","null","null","0","29","null","null","201","null","79","null","213","null","81","null","389","134","null","null",
"0500000US47075","Haywood County, Tennessee","17944","*****","*****","null","17567","81","null","null","6","10","null","null","60","null","38","null","167","null","83","null","144","91","null","null",
"0500000US47077","Henderson County, Tennessee","27889","*****","*****","null","27403","194","null","null","0","23","null","null","211","null","146","null","59","null","45","null","216","130","null","null",
"0500000US47079","Henry County, Tennessee","32263","*****","*****","null","31706","145","null","null","0","26","null","null","133","null","76","null","213","null","107","null","211","83","null","null",
"0500000US47081","Hickman County, Tennessee","24502","*****","*****","null","24061","168","null","null","7","17","null","null","213","null","128","null","48","null","35","null","173","100","null","null",
"0500000US47083","Houston County, Tennessee","8188","*****","*****","null","8035","65","null","null","0","17","null","null","73","null","43","null","37","null","32","null","43","38","null","null",
"0500000US47085","Humphreys County, Tennessee","18281","*****","*****","null","18085","102","null","null","36","41","null","null","44","null","48","null","72","null","56","null","44","36","null","null",
"0500000US47087","Jackson County, Tennessee","11573","*****","*****","null","11451","60","null","null","0","19","null","null","38","null","34","null","41","null","28","null","43","35","null","null",
"0500000US47089","Jefferson County, Tennessee","52887","*****","*****","null","51171","290","null","null","47","39","null","null","230","null","89","null","254","null","108","null","1185","263","null","null",
"0500000US47091","Johnson County, Tennessee","17846","*****","*****","null","17408","137","null","null","0","19","null","null","154","null","97","null","81","null","52","null","203","65","null","null",
"0500000US47093","Knox County, Tennessee","452286","*****","*****","null","426273","1176","null","null","697","236","null","null","2843","null","375","null","9425","null","789","null","13048","1005","null","null",
"0500000US47095","Lake County, Tennessee","7588","*****","*****","null","7461","45","null","null","0","17","null","null","44","null","23","null","31","null","27","null","52","29","null","null",
"0500000US47097","Lauderdale County, Tennessee","26497","*****","*****","null","25955","126","null","null","4","6","null","null","83","null","47","null","134","null","67","null","321","117","null","null",
"0500000US47099","Lawrence County, Tennessee","42591","*****","*****","null","41857","170","null","null","3","6","null","null","188","null","116","null","291","null","100","null","252","91","null","null",
"0500000US47101","Lewis County, Tennessee","11944","*****","*****","null","11567","200","null","null","0","19","null","null","0","null","19","null","246","null","118","null","131","99","null","null",
"0500000US47103","Lincoln County, Tennessee","33543","*****","*****","null","32962","163","null","null","0","26","null","null","137","null","81","null","141","null","72","null","303","103","null","null",
"0500000US47105","Loudon County, Tennessee","51024","*****","*****","null","46895","485","null","null","35","43","null","null","193","null","87","null","1214","null","303","null","2687","333","null","null",
"0500000US47107","McMinn County, Tennessee","52569","*****","*****","null","51124","317","null","null","10","18","null","null","182","null","72","null","375","null","156","null","878","280","null","null",
"0500000US47109","McNairy County, Tennessee","25945","*****","*****","null","25636","132","null","null","6","10","null","null","68","null","45","null","163","null","108","null","72","40","null","null",
"0500000US47111","Macon County, Tennessee","23239","*****","*****","null","22542","165","null","null","28","42","null","null","68","null","68","null","124","null","84","null","477","140","null","null",
"0500000US47113","Madison County, Tennessee","97887","*****","*****","null","94254","506","null","null","38","39","null","null","964","null","322","null","1326","null","309","null","1305","420","null","null",
"0500000US47115","Marion County, Tennessee","28355","*****","*****","null","28079","102","null","null","10","16","null","null","66","null","50","null","34","null","35","null","166","89","null","null",
"0500000US47117","Marshall County, Tennessee","31753","*****","*****","null","30760","180","null","null","144","133","null","null","131","null","70","null","119","null","78","null","599","192","null","null",
"0500000US47119","Maury County, Tennessee","87606","*****","*****","null","83670","438","null","null","143","88","null","null","319","null","110","null","1338","null","312","null","2136","410","null","null",
"0500000US47121","Meigs County, Tennessee","11830","*****","*****","null","11681","105","null","null","0","19","null","null","0","null","19","null","149","null","105","null","0","19","null","null",
"0500000US47123","Monroe County, Tennessee","45698","*****","*****","null","44002","284","null","null","192","185","null","null","131","null","82","null","805","null","232","null","568","380","null","null",
"0500000US47125","Montgomery County, Tennessee","192120","*****","*****","null","175391","1172","null","null","1831","411","null","null","5264","null","658","null","5464","null","616","null","4170","616","null","null",
"0500000US47127","Moore County, Tennessee","6302","*****","*****","null","6136","95","null","null","0","17","null","null","78","null","59","null","26","null","29","null","62","66","null","null",
"0500000US47129","Morgan County, Tennessee","21639","*****","*****","null","21442","51","null","null","7","11","null","null","57","null","36","null","74","null","40","null","59","35","null","null",
"0500000US47131","Obion County, Tennessee","30659","*****","*****","null","29887","179","null","null","19","20","null","null","125","null","83","null","219","null","84","null","409","111","null","null",
"0500000US47133","Overton County, Tennessee","21995","*****","*****","null","21714","104","null","null","5","9","null","null","22","null","28","null","163","null","83","null","91","71","null","null",
"0500000US47135","Perry County, Tennessee","7882","*****","*****","null","7799","54","null","null","0","17","null","null","18","null","16","null","26","null","22","null","39","43","null","null",
"0500000US47137","Pickett County, Tennessee","5071","*****","*****","null","4987","71","null","null","0","17","null","null","63","null","67","null","18","null","29","null","3","10","null","null",
"0500000US47139","Polk County, Tennessee","16722","*****","*****","null","16462","94","null","null","9","16","null","null","50","null","38","null","66","null","40","null","135","78","null","null",
"0500000US47141","Putnam County, Tennessee","75565","*****","*****","null","70905","529","null","null","44","41","null","null","364","null","177","null","1027","null","245","null","3225","536","null","null",
"0500000US47143","Rhea County, Tennessee","32478","*****","*****","null","31536","173","null","null","35","38","null","null","51","null","49","null","298","null","106","null","558","128","null","null",
"0500000US47145","Roane County, Tennessee","52926","*****","*****","null","51643","250","null","null","14","24","null","null","347","null","147","null","519","null","134","null","403","179","null","null",
"0500000US47147","Robertson County, Tennessee","68575","*****","*****","null","65299","339","null","null","123","65","null","null","420","null","142","null","609","null","185","null","2124","264","null","null",
"0500000US47149","Rutherford County, Tennessee","298456","*****","*****","null","273174","1097","null","null","869","345","null","null","2717","null","420","null","9222","null","801","null","12474","965","null","null",
"0500000US47151","Scott County, Tennessee","21949","*****","*****","null","21833","51","null","null","23","28","null","null","43","null","32","null","19","null","22","null","31","26","null","null",
"0500000US47153","Sequatchie County, Tennessee","14654","*****","*****","null","14400","107","null","null","12","20","null","null","71","null","58","null","34","null","39","null","137","78","null","null",
"0500000US47155","Sevier County, Tennessee","95523","*****","*****","null","90520","611","null","null","34","39","null","null","296","null","106","null","1198","null","324","null","3475","528","null","null",
